core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A2_standard,R3_conservative,7,60,9.8530,2.5295,0.178808,0.222691,-25.6362,56,21,21,1098529.83
0.70,A1_aggressive,R5_narrow,7,90,9.7322,2.4995,0.178657,0.228549,-28.9619,43,12,19,1097321.63
0.70,A2_standard,R4_xconservative,7,90,9.6925,2.4896,0.178050,0.227616,-28.9619,42,11,19,1096924.75
0.60,A3_conservative,R2_standard,7,90,9.2893,2.3894,0.177070,0.227465,-25.7433,46,11,21,1092893.27
0.70,A4_xconservative,R2_standard,5,60,9.6642,2.4826,0.176872,0.222094,-25.4519,59,19,24,1096642.12
0.40,A4_xconservative,R3_conservative,5,60,9.2784,2.3866,0.176795,0.219009,-22.8373,56,19,22,1092783.96
0.70,A2_standard,R2_standard,7,90,9.5717,2.4596,0.176102,0.224839,-28.9619,46,11,21,1095716.97
0.60,A4_xconservative,R6_wide,7,90,9.1940,2.3656,0.175601,0.224897,-25.8277,44,7,25,1091939.89
0.60,A2_standard,R3_conservative,5,60,9.6474,2.4784,0.175253,0.217574,-26.4560,60,22,22,1096474.41
0.70,A3_conservative,R1_aggressive,7,60,9.5320,2.4497,0.174606,0.219177,-25.4610,56,20,23,1095319.90
0.50,A1_aggressive,R4_xconservative,5,90,9.2624,2.3826,0.174592,0.223937,-28.9619,46,13,21,1092623.51
0.60,A3_conservative,R1_aggressive,7,90,9.1205,2.3473,0.174028,0.222875,-25.7433,46,11,22,1091205.15
0.70,A4_xconservative,R5_narrow,5,60,9.4966,2.4410,0.173946,0.217823,-25.4519,57,19,23,1094966.27
0.60,A4_xconservative,R4_xconservative,7,90,9.1327,2.3503,0.173664,0.223646,-25.8277,37,7,19,1091327.25
0.50,A2_standard,R4_xconservative,5,60,9.5108,2.4445,0.173651,0.214394,-26.0749,60,22,22,1095108.09
0.70,A4_xconservative,R1_aggressive,7,60,9.4529,2.4301,0.173424,0.217723,-25.1643,55,19,23,1094529.14
0.70,A3_conservative,R3_conservative,3,90,9.2821,2.3876,0.172691,0.221251,-26.5781,51,12,25,1092820.59
0.30,A4_xconservative,R4_xconservative,5,60,8.9489,2.3045,0.172585,0.212833,-21.9518,56,19,22,1089489.46
0.60,A3_conservative,R3_conservative,7,60,9.3103,2.3946,0.172519,0.215658,-24.0072,55,20,21,1093103.24
0.70,A1_aggressive,R5_narrow,5,90,9.3828,2.4126,0.172519,0.220840,-28.9619,45,13,19,1093828.34
0.70,A1_aggressive,R2_standard,5,90,9.3707,2.4096,0.172248,0.220612,-28.9619,50,13,24,1093707.29
0.70,A1_aggressive,R3_conservative,5,60,9.4995,2.4417,0.171891,0.214755,-27.9064,60,23,22,1094995.44
0.50,A1_aggressive,R4_xconservative,7,60,9.4251,2.4232,0.171883,0.213415,-25.6766,56,22,21,1094250.58
0.60,A4_xconservative,R2_standard,7,90,9.0225,2.3229,0.171641,0.220711,-25.8277,41,7,21,1090225.08
0.70,A2_standard,R1_aggressive,7,90,9.2521,2.3801,0.170691,0.217110,-28.9619,46,11,22,1092520.69
0.40,A2_standard,R4_xconservative,7,60,9.2579,2.3815,0.170197,0.210042,-24.3091,55,21,21,1092578.70
0.60,A4_xconservative,R3_conservative,7,60,9.1627,2.3578,0.170097,0.212616,-23.7207,54,19,21,1091627.38
0.70,A6_wide,R3_conservative,7,60,9.3787,2.4116,0.170071,0.212623,-27.5643,57,24,21,1093786.55
0.70,A3_conservative,R5_narrow,5,90,9.0979,2.3416,0.169414,0.216928,-26.6313,44,11,19,1090978.57
0.50,A3_conservative,R3_conservative,5,60,9.0367,2.3264,0.169252,0.210032,-23.7116,58,21,22,1090366.82
0.70,A5_narrow,R1_aggressive,7,60,9.3140,2.3955,0.169180,0.211813,-26.6647,57,21,23,1093139.85
0.70,A3_conservative,R2_standard,5,90,9.0875,2.3391,0.169149,0.216765,-26.6313,49,11,24,1090875.15
0.70,A1_aggressive,R3_conservative,3,90,9.1486,2.3543,0.168222,0.215454,-28.9619,54,14,25,1091486.33
0.70,A3_conservative,R4_xconservative,3,90,9.0342,2.3258,0.167874,0.215972,-26.5781,45,12,21,1090342.05
0.70,A1_aggressive,R1_aggressive,7,60,9.2168,2.3713,0.167416,0.209515,-27.5401,58,22,23,1092167.55
0.70,A6_wide,R1_aggressive,7,90,9.0918,2.3401,0.167364,0.213271,-29.3029,46,13,22,1090917.77
0.70,A2_standard,R2_standard,7,60,9.1862,2.3637,0.167076,0.208658,-26.6824,57,21,23,1091862.30
0.60,A4_xconservative,R2_standard,5,60,9.0104,2.3198,0.167074,0.209208,-24.5751,59,19,24,1090104.21
0.60,A2_standard,R4_xconservative,5,90,8.9586,2.3069,0.167052,0.214010,-28.9619,45,12,21,1089586.32
0.70,A6_wide,R3_conservative,3,90,9.0494,2.3296,0.166476,0.213080,-28.9619,56,16,25,1090493.63
0.60,A5_narrow,R3_conservative,7,60,9.0942,2.3407,0.166056,0.206722,-25.6362,56,21,21,1090942.45
0.60,A1_aggressive,R4_xconservative,5,60,9.1140,2.3457,0.166031,0.207227,-26.6706,60,23,22,1091140.04
0.40,A3_conservative,R4_xconservative,5,60,8.7648,2.2585,0.165985,0.205862,-22.8373,58,21,22,1087647.78
0.60,A5_narrow,R3_conservative,5,90,8.9057,2.2937,0.165874,0.211716,-28.9619,48,10,24,1089056.52
0.50,A3_conservative,R4_xconservative,5,90,8.5268,2.1990,0.165149,0.212989,-25.0688,44,11,21,1085267.93
0.60,A1_aggressive,R4_xconservative,7,90,8.8760,2.2863,0.165040,0.211927,-28.9619,42,12,19,1088759.84
0.70,A6_wide,R6_wide,7,90,8.9312,2.3001,0.164571,0.209169,-29.3029,49,13,25,1089311.68
0.60,A4_xconservative,R5_narrow,5,60,8.8665,2.2839,0.164413,0.205579,-24.5751,57,19,23,1088665.27
0.60,A4_xconservative,R3_conservative,5,90,8.6537,2.2307,0.164276,0.210686,-25.8277,44,7,24,1086536.57
0.70,A2_standard,R6_wide,7,90,8.8898,2.2897,0.164219,0.208386,-28.9619,49,11,25,1088898.36
0.70,A4_xconservative,R4_xconservative,3,60,8.9416,2.3027,0.164094,0.207423,-25.2382,58,19,24,1089415.79
0.60,A6_wide,R3_conservative,5,90,8.8117,2.2702,0.163933,0.209240,-28.9619,51,15,24,1088116.78
0.70,A1_aggressive,R4_xconservative,3,90,8.9013,2.2926,0.163738,0.210523,-28.9619,48,14,21,1089012.91
0.60,A6_wide,R3_conservative,5,60,8.9170,2.2965,0.162930,0.202114,-26.4036,61,25,22,1089169.67
0.60,A2_standard,R1_aggressive,7,60,8.8929,2.2905,0.162728,0.202723,-25.5476,57,21,23,1088929.00
0.60,A3_conservative,R6_wide,7,90,8.5642,2.2083,0.162675,0.207865,-25.7433,49,11,25,1085642.00
0.70,A6_wide,R4_xconservative,3,90,8.8022,2.2678,0.162000,0.208152,-28.9619,50,16,21,1088021.94
0.70,A3_conservative,R2_standard,5,60,8.8149,2.2710,0.161996,0.202979,-25.4519,61,21,24,1088148.58
0.60,A1_aggressive,R2_standard,7,90,8.6899,2.2398,0.161677,0.207113,-28.9619,45,12,21,1086898.76
0.70,A2_standard,R5_narrow,7,60,8.8408,2.2775,0.161400,0.201918,-26.6824,55,21,21,1088408.28
0.70,A3_conservative,R2_standard,7,60,8.7639,2.2583,0.161182,0.201692,-25.4789,56,20,23,1087638.74
0.40,A3_conservative,R4_xconservative,7,60,8.4902,2.1898,0.160887,0.199332,-21.5196,54,20,21,1084902.46
0.50,A3_conservative,R3_conservative,7,90,8.3070,2.1439,0.160747,0.205653,-24.9371,45,11,21,1083069.63
0.50,A2_standard,R3_conservative,7,60,8.7354,2.2512,0.160479,0.198200,-24.9326,56,21,21,1087353.93
0.60,A5_narrow,R3_conservative,5,60,8.7250,2.2486,0.159750,0.198142,-26.4560,60,23,22,1087249.75
0.70,A4_xconservative,R2_standard,7,60,8.6548,2.2310,0.159386,0.199470,-25.1823,55,19,23,1086548.13
0.70,A3_conservative,R5_narrow,5,60,8.6486,2.2294,0.159087,0.198791,-25.4519,59,21,23,1086485.70
0.60,A5_narrow,R4_xconservative,7,90,8.5452,2.2036,0.159005,0.203239,-28.9619,41,10,19,1085451.99
0.60,A3_conservative,R5_narrow,7,90,8.3700,2.1597,0.158477,0.203261,-25.7433,43,11,19,1083700.19
0.60,A6_wide,R3_conservative,7,90,8.5014,2.1926,0.157984,0.201328,-29.0931,45,13,21,1085014.03
0.50,A6_wide,R4_xconservative,5,60,8.5995,2.2172,0.157899,0.195032,-26.0090,61,25,22,1085994.58
0.70,A5_narrow,R2_standard,7,60,8.6225,2.2229,0.157804,0.197015,-26.6824,57,21,23,1086224.78
0.70,A6_wide,R1_aggressive,7,60,8.6037,2.2182,0.157473,0.196557,-27.0623,59,24,23,1086037.39
0.70,A4_xconservative,R3_conservative,3,90,8.4585,2.1819,0.157445,0.201622,-26.6136,46,8,25,1084584.99
0.70,A6_wide,R5_narrow,7,90,8.5329,2.2005,0.157358,0.200677,-29.3029,43,13,19,1085328.67
0.60,A5_narrow,R2_standard,7,90,8.4371,2.1765,0.157066,0.200432,-28.9619,45,10,21,1084371.20
0.70,A2_standard,R5_narrow,7,90,8.4923,2.1903,0.156926,0.199615,-28.9619,43,11,19,1084923.23
0.40,A4_xconservative,R4_xconservative,7,60,8.2670,2.1339,0.156717,0.193996,-21.5196,53,19,21,1082670.45
0.60,A1_aggressive,R3_conservative,7,60,8.5283,2.1994,0.156367,0.194889,-26.8138,56,22,21,1085283.30
0.50,A6_wide,R4_xconservative,7,60,8.4997,2.1922,0.156250,0.193147,-25.2493,57,24,21,1084996.64
0.50,A4_xconservative,R2_standard,5,60,8.3217,2.1476,0.155688,0.194138,-23.7116,59,19,24,1083216.59
0.70,A3_conservative,R5_narrow,7,60,8.4454,2.1786,0.155599,0.195027,-25.4789,54,20,21,1084453.99
0.60,A3_conservative,R1_aggressive,7,60,8.3804,2.1623,0.155496,0.194470,-23.7207,56,20,23,1083803.85
0.70,A5_narrow,R5_narrow,5,90,8.4066,2.1689,0.155258,0.198274,-28.9619,43,10,19,1084066.08
0.60,A4_xconservative,R4_xconservative,3,60,8.3744,2.1608,0.155159,0.195446,-24.2857,58,19,24,1083743.67
0.70,A5_narrow,R2_standard,5,90,8.3963,2.1663,0.155044,0.198102,-28.9619,48,10,24,1083963.12
0.60,A2_standard,R2_standard,7,60,8.4162,2.1713,0.154632,0.192344,-25.5476,57,21,23,1084161.72
0.50,A4_xconservative,R3_conservative,7,90,8.0281,2.0739,0.154441,0.197813,-25.0401,41,7,21,1080280.65
0.30,A4_xconservative,R3_conservative,5,60,8.0947,2.0907,0.154354,0.190078,-21.9518,56,19,22,1080947.35
0.70,A1_aggressive,R2_standard,7,60,8.4118,2.1702,0.154279,0.192566,-27.5575,58,22,23,1084118.08
0.60,A5_narrow,R1_aggressive,7,90,8.2782,2.1367,0.154224,0.196263,-28.9619,45,10,22,1082782.23
