core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.50,A6_wide,R4_xconservative,7,90,15.6995,13.5594,0.694148,0.774403,-22.1518,12,3,6,1156994.72
0.70,A5_narrow,R2_standard,7,60,17.1305,14.7832,0.692975,0.771912,-24.4460,18,3,10,1171304.55
0.60,A2_standard,R5_narrow,7,90,16.2340,14.0168,0.692491,0.775163,-22.3340,9,2,5,1162339.89
0.60,A5_narrow,R5_narrow,7,90,16.2340,14.0168,0.692491,0.775163,-22.3340,9,2,5,1162339.89
0.70,A3_conservative,R4_xconservative,5,60,16.6816,14.3995,0.692491,0.784126,-23.3132,16,3,8,1166816.18
0.70,A4_xconservative,R6_wide,3,90,16.3816,14.1430,0.692320,0.767671,-21.1804,13,3,8,1163815.59
0.50,A3_conservative,R3_conservative,7,90,14.5718,12.5937,0.692194,0.769892,-19.9894,10,2,6,1145718.08
0.60,A3_conservative,R5_narrow,7,60,15.6669,13.5316,0.691848,0.765036,-21.9537,18,3,10,1156669.29
0.60,A3_conservative,R2_standard,3,90,15.4441,13.3408,0.691489,0.773808,-20.7786,12,3,7,1154440.64
0.70,A1_aggressive,R3_conservative,7,60,17.0425,14.7080,0.690737,0.783029,-24.2473,16,4,9,1170424.62
0.70,A6_wide,R3_conservative,7,60,17.0425,14.7080,0.690737,0.783029,-24.2473,16,4,9,1170424.62
0.60,A3_conservative,R1_aggressive,7,90,15.4109,13.3124,0.690612,0.770526,-20.6092,10,2,6,1154108.88
0.60,A3_conservative,R6_wide,7,90,15.4109,13.3124,0.690612,0.770526,-20.6092,10,2,6,1154108.88
0.60,A5_narrow,R1_aggressive,7,60,16.3607,14.1251,0.690161,0.762935,-23.4643,20,3,11,1163606.76
0.50,A1_aggressive,R4_xconservative,7,60,15.7298,13.5854,0.690103,0.780191,-23.2005,17,4,8,1157297.75
0.50,A6_wide,R4_xconservative,7,60,15.7298,13.5854,0.690103,0.780191,-23.2005,17,4,8,1157297.75
0.70,A1_aggressive,R4_xconservative,5,60,17.0807,14.7406,0.689894,0.777457,-24.3280,17,4,8,1170806.50
