core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A2_standard,R6_wide,5,60,48.3023,11.0440,0.648770,0.819382,-18.0017,46,21,25,1483023.31
0.70,A6_wide,R2_standard,7,60,51.2957,11.6354,0.648060,0.825902,-20.4156,42,19,23,1512956.88
0.40,A4_xconservative,R2_standard,3,60,43.0360,9.9818,0.647661,0.820416,-16.5897,40,17,23,1430360.33
0.70,A5_narrow,R4_xconservative,7,60,52.3655,11.8447,0.645757,0.802395,-23.7960,29,12,17,1523655.49
0.70,A3_conservative,R6_wide,7,60,46.6551,10.7148,0.643740,0.807237,-18.2370,37,15,22,1466550.62
0.30,A1_aggressive,R2_standard,7,60,47.4631,10.8766,0.643520,0.832458,-15.7599,38,17,21,1474630.81
0.60,A1_aggressive,R3_conservative,7,60,51.0469,11.5866,0.642992,0.805458,-23.5340,31,14,17,1510468.99
0.30,A5_narrow,R2_standard,3,60,48.0146,10.9867,0.641712,0.808979,-18.8249,41,18,23,1480146.39
0.70,A2_standard,R6_wide,7,60,48.4362,11.0706,0.641522,0.814825,-19.3034,43,20,23,1484362.25
0.50,A4_xconservative,R1_aggressive,5,60,43.1523,10.0056,0.640816,0.804261,-16.9712,37,17,21,1431522.89
0.70,A5_narrow,R6_wide,5,60,48.8467,11.1522,0.640741,0.797539,-19.9691,41,18,24,1488467.45
0.60,A3_conservative,R6_wide,5,60,44.5337,10.2868,0.640377,0.800299,-17.3528,41,18,24,1445336.78
0.60,A2_standard,R6_wide,7,60,47.1984,10.8237,0.639727,0.814572,-17.8615,43,20,23,1471984.09
0.50,A6_wide,R4_xconservative,7,60,50.5867,11.4961,0.638880,0.798596,-23.2589,34,16,18,1505866.79
0.70,A2_standard,R3_conservative,7,60,51.1526,11.6073,0.638880,0.799388,-23.8091,31,14,17,1511525.63
0.40,A3_conservative,R1_aggressive,7,60,41.7642,9.7210,0.637227,0.801620,-16.5897,35,15,20,1417641.54
0.40,A1_aggressive,R2_standard,7,60,47.4140,10.8668,0.636883,0.821266,-16.9238,38,17,21,1474139.68
0.50,A4_xconservative,R6_wide,7,60,42.2370,9.8182,0.636070,0.799807,-16.9712,37,15,22,1422369.68
0.50,A2_standard,R6_wide,5,60,46.2613,10.6357,0.636007,0.805733,-16.5823,46,21,25,1462612.99
0.50,A5_narrow,R1_aggressive,7,60,47.5325,10.8905,0.635848,0.796113,-18.8249,35,15,20,1475325.47
0.50,A2_standard,R6_wide,7,60,45.8825,10.5594,0.635514,0.811966,-16.4009,43,20,23,1458825.28
0.40,A3_conservative,R1_aggressive,5,60,41.3865,9.6432,0.634547,0.798476,-16.5897,38,18,21,1413864.53
0.70,A5_narrow,R3_conservative,7,60,50.8859,11.5550,0.633508,0.784406,-23.7960,29,12,17,1508858.95
0.70,A4_xconservative,R4_xconservative,3,60,47.9822,10.9802,0.633388,0.787550,-22.3825,34,14,20,1479821.78
0.70,A5_narrow,R4_xconservative,3,60,51.2196,11.6205,0.633344,0.784849,-24.3586,35,15,20,1512195.63
0.30,A4_xconservative,R2_standard,5,60,40.4166,9.4428,0.631548,0.795250,-16.2081,35,15,21,1404166.16
0.60,A3_conservative,R4_xconservative,7,60,46.4852,10.6807,0.630783,0.785630,-21.1164,29,12,17,1464852.37
0.50,A6_wide,R3_conservative,7,60,49.5541,11.2924,0.630701,0.785286,-23.2589,35,16,19,1495541.32
0.30,A5_narrow,R2_standard,5,60,46.8207,10.7480,0.630413,0.792323,-18.8249,35,15,21,1468207.08
0.40,A2_standard,R6_wide,7,60,44.4903,10.2780,0.628619,0.803962,-15.1871,43,20,23,1444902.63
0.60,A4_xconservative,R4_xconservative,7,60,45.9280,10.5686,0.628589,0.785212,-21.1164,29,12,17,1459279.59
0.50,A1_aggressive,R2_standard,7,60,47.2726,10.8385,0.628257,0.807774,-18.0877,38,17,21,1472726.23
0.70,A3_conservative,R1_aggressive,3,60,45.4032,10.4628,0.627617,0.793898,-17.7344,43,21,22,1454031.87
0.30,A6_wide,R2_standard,3,60,46.6730,10.7184,0.626615,0.799414,-16.9578,50,24,26,1466729.59
0.60,A2_standard,R4_xconservative,7,60,49.4042,11.2627,0.626266,0.784520,-23.5340,31,14,17,1494042.27
0.40,A6_wide,R2_standard,3,60,47.1988,10.8237,0.626111,0.798629,-17.9663,50,24,26,1471988.17
0.70,A3_conservative,R5_narrow,7,60,47.0991,10.8038,0.625790,0.775612,-22.0907,28,12,16,1470991.24
0.50,A5_narrow,R1_aggressive,5,60,46.4601,10.6756,0.625645,0.783725,-18.8249,38,18,21,1464601.42
0.40,A2_standard,R1_aggressive,3,60,45.4562,10.4735,0.625305,0.796701,-15.3418,47,24,23,1454561.85
0.30,A4_xconservative,R2_standard,3,60,39.9679,9.3497,0.625197,0.790669,-16.2081,40,17,23,1399679.07
0.60,A4_xconservative,R6_wide,5,60,43.0255,9.9797,0.625177,0.777208,-17.3528,40,17,24,1430254.58
0.30,A2_standard,R1_aggressive,3,60,44.8824,10.3574,0.624681,0.795994,-15.1221,47,24,23,1448824.06
0.70,A5_narrow,R6_wide,7,60,47.3685,10.8577,0.624321,0.778843,-19.4307,37,15,22,1473684.65
0.50,A2_standard,R1_aggressive,3,60,45.9545,10.5739,0.623949,0.796437,-15.8791,47,24,23,1459545.48
0.50,A6_wide,R2_standard,3,60,47.6490,10.9137,0.623829,0.794986,-18.9686,50,24,26,1476490.42
0.70,A2_standard,R4_xconservative,3,60,49.9414,11.3689,0.622247,0.777250,-24.0264,37,17,20,1499413.63
0.70,A5_narrow,R1_aggressive,3,60,47.3637,10.8567,0.621372,0.783018,-18.8249,43,21,22,1473636.93
0.60,A3_conservative,R6_wide,7,60,43.0199,9.9785,0.620944,0.777102,-17.3528,37,15,22,1430199.16
0.60,A2_standard,R1_aggressive,3,60,46.3778,10.6591,0.620794,0.791841,-17.3366,47,24,23,1463778.46
0.40,A2_standard,R6_wide,5,60,44.1711,10.2132,0.620513,0.787537,-15.1456,46,21,25,1441710.90
0.60,A6_wide,R2_standard,3,60,48.0241,10.9886,0.619943,0.787596,-19.9645,50,24,26,1480240.92
0.70,A4_xconservative,R1_aggressive,3,60,44.3619,10.2519,0.619176,0.780596,-17.7344,41,19,22,1443618.79
0.70,A4_xconservative,R5_narrow,7,60,46.1579,10.6149,0.619114,0.768510,-22.0907,28,12,16,1461578.57
0.30,A2_standard,R6_wide,7,60,43.0233,9.9792,0.618824,0.792569,-16.5935,43,20,23,1430233.49
0.60,A3_conservative,R1_aggressive,3,60,43.0607,9.9869,0.618392,0.782774,-17.3528,43,21,22,1430606.94
0.60,A3_conservative,R3_conservative,7,60,45.1550,10.4126,0.618186,0.767270,-21.1164,29,12,17,1451550.24
0.60,A1_aggressive,R2_standard,7,60,47.0396,10.7919,0.617872,0.790913,-19.2517,38,17,21,1470396.43
0.70,A3_conservative,R3_conservative,3,60,46.6147,10.7067,0.617836,0.768920,-22.6616,35,15,20,1466146.99
0.50,A1_aggressive,R4_xconservative,7,60,48.2144,11.0265,0.617483,0.772948,-23.2589,31,14,17,1482143.74
0.40,A4_xconservative,R6_wide,7,60,39.2892,9.2085,0.616789,0.774624,-16.5897,37,15,22,1392891.65
0.70,A3_conservative,R6_wide,3,60,44.0886,10.1964,0.616491,0.771279,-18.6448,48,21,27,1440885.66
0.70,A2_standard,R1_aggressive,3,60,46.7265,10.7291,0.616038,0.783760,-18.7760,47,24,23,1467264.86
0.70,A6_wide,R2_standard,5,60,48.5034,11.0840,0.615991,0.778001,-22.2849,45,21,24,1485033.75
0.60,A4_xconservative,R3_conservative,7,60,44.6031,10.3008,0.615908,0.766718,-21.1164,29,12,17,1446030.57
0.70,A6_wide,R2_standard,3,60,48.3245,11.0484,0.614638,0.778658,-20.9541,50,24,26,1483244.82
0.60,A6_wide,R2_standard,5,60,47.5183,10.8876,0.614525,0.776663,-21.7515,45,21,24,1475182.53
0.40,A4_xconservative,R1_aggressive,5,60,39.6152,9.2764,0.613908,0.766807,-16.5897,37,17,21,1396151.85
0.70,A3_conservative,R4_xconservative,5,60,46.3362,10.6507,0.613783,0.766323,-22.5865,30,13,17,1463362.15
0.60,A2_standard,R3_conservative,7,60,47.9423,10.9723,0.613593,0.766152,-23.5340,31,14,17,1479422.91
0.30,A3_conservative,R1_aggressive,7,60,38.5357,9.0512,0.612145,0.768198,-16.2081,35,15,20,1385357.09
0.60,A3_conservative,R4_xconservative,3,60,44.9467,10.3705,0.612119,0.760336,-21.8852,35,15,20,1449467.33
0.40,A5_narrow,R1_aggressive,7,60,44.7828,10.3373,0.611891,0.763069,-18.8249,35,15,20,1447828.38
0.50,A6_wide,R2_standard,5,60,46.4659,10.6768,0.611370,0.773431,-21.2181,45,21,24,1464659.14
0.60,A5_narrow,R1_aggressive,3,60,45.6615,10.5149,0.610203,0.768226,-18.8249,43,21,22,1456614.82
0.50,A3_conservative,R6_wide,5,60,40.4453,9.4487,0.609296,0.761424,-16.9712,41,18,24,1404452.63
0.60,A4_xconservative,R1_aggressive,3,60,41.9740,9.7642,0.608876,0.767593,-17.3528,41,19,22,1419739.57
0.70,A2_standard,R5_narrow,7,60,47.8518,10.9542,0.608135,0.757441,-23.8091,30,14,16,1478517.79
0.70,A4_xconservative,R6_wide,3,60,43.0382,9.9823,0.607716,0.757683,-18.4207,46,19,27,1430381.72
0.50,A3_conservative,R1_aggressive,3,60,40.6810,9.4975,0.606857,0.767084,-16.9712,43,21,22,1406810.13
0.30,A3_conservative,R1_aggressive,5,60,37.9736,8.9334,0.606738,0.760506,-16.2081,38,18,21,1379735.91
0.40,A6_wide,R2_standard,5,60,45.3468,10.4514,0.606373,0.768156,-20.6847,45,21,24,1453468.25
0.70,A1_aggressive,R2_standard,7,60,46.7157,10.7269,0.605970,0.770801,-20.4156,38,17,21,1467156.87
0.60,A5_narrow,R6_wide,5,60,44.7798,10.3367,0.605511,0.750981,-18.8249,41,18,24,1447798.18
0.50,A1_aggressive,R3_conservative,7,60,46.7537,10.7345,0.604561,0.754060,-23.2589,31,14,17,1467536.58
0.70,A5_narrow,R6_wide,3,60,45.2490,10.4316,0.603049,0.751268,-19.8216,48,21,27,1452490.15
0.70,A5_narrow,R5_narrow,7,60,47.5907,10.9021,0.602922,0.743209,-23.7960,28,12,16,1475906.66
0.30,A2_standard,R6_wide,5,60,42.0335,9.7764,0.602178,0.763691,-15.1728,46,21,25,1420335.04
0.60,A5_narrow,R4_xconservative,7,60,47.2798,10.8399,0.600815,0.742481,-23.4026,29,12,17,1472797.53
0.30,A6_wide,R2_standard,5,60,44.1615,10.2112,0.599399,0.757979,-20.1513,45,21,24,1441615.03
0.70,A5_narrow,R3_conservative,3,60,47.5065,10.8853,0.599245,0.741903,-24.3586,35,15,20,1475065.10
0.50,A2_standard,R4_xconservative,7,60,46.1633,10.6160,0.599232,0.749116,-23.2589,31,14,17,1461633.02
0.70,A2_standard,R6_wide,3,60,44.6447,10.3093,0.597909,0.752072,-19.9493,52,24,28,1446447.27
0.70,A4_xconservative,R3_conservative,3,60,44.4250,10.2647,0.597592,0.742252,-22.3825,34,14,20,1444250.48
0.40,A5_narrow,R1_aggressive,5,60,43.3533,10.0466,0.597262,0.744269,-18.8249,38,18,21,1433533.47
0.50,A5_narrow,R1_aggressive,3,60,43.9094,10.1599,0.597190,0.750040,-18.8249,43,21,22,1439093.52
0.50,A4_xconservative,R1_aggressive,3,60,39.5487,9.2626,0.596078,0.749828,-16.9712,41,19,22,1395486.74
0.40,A6_wide,R4_xconservative,7,60,45.8292,10.5487,0.595860,0.741788,-22.9839,34,16,18,1458291.95
0.70,A2_standard,R4_xconservative,5,60,47.0492,10.7938,0.595826,0.746415,-23.5893,33,16,17,1470491.82
0.60,A5_narrow,R6_wide,7,60,43.9668,10.1716,0.595740,0.740349,-18.8249,37,15,22,1439668.38
0.60,A3_conservative,R6_wide,3,60,40.7827,9.5186,0.595268,0.744137,-17.3528,48,21,27,1407826.81
0.50,A3_conservative,R6_wide,7,60,39.4070,9.2331,0.594584,0.743135,-16.9712,37,15,22,1394069.70
0.70,A3_conservative,R3_conservative,5,60,44.2802,10.2353,0.593841,0.739713,-22.5865,30,13,17,1442802.17
0.30,A4_xconservative,R6_wide,7,60,36.3269,8.5863,0.593440,0.746095,-16.2081,37,15,22,1363269.27
