core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.30,A6_wide,R5_narrow,7,60,12.3261,10.6669,0.522373,0.513406,-17.7765,19,9,10,1123260.83
0.30,A6_wide,R3_conservative,7,60,12.3283,10.6688,0.522362,0.515299,-17.7765,19,9,10,1123282.97
0.40,A6_wide,R5_narrow,7,60,12.4124,10.7410,0.521853,0.517614,-17.7765,19,9,10,1124124.06
0.70,A4_xconservative,R2_standard,5,90,12.3354,10.6749,0.521746,0.516905,-16.8609,9,2,7,1123354.21
0.40,A6_wide,R3_conservative,7,60,12.4152,10.7434,0.521736,0.522826,-17.7765,19,9,10,1124151.80
0.50,A3_conservative,R4_xconservative,3,90,11.7329,10.1571,0.521686,0.518688,-16.0745,9,3,6,1117328.69
0.30,A2_standard,R4_xconservative,5,90,12.2016,10.5599,0.521157,0.500568,-17.7765,8,2,6,1122015.85
0.30,A5_narrow,R4_xconservative,5,90,12.2016,10.5599,0.521157,0.500568,-17.7765,8,2,6,1122015.85
0.70,A1_aggressive,R5_narrow,3,90,12.7537,11.0342,0.520922,0.511140,-18.0578,15,5,10,1127537.40
0.40,A3_conservative,R4_xconservative,5,90,11.3645,9.8403,0.520749,0.504805,-15.7277,8,2,6,1113644.61
0.30,A6_wide,R4_xconservative,7,60,12.2916,10.6372,0.520726,0.517496,-17.7765,19,9,10,1122915.82
0.50,A1_aggressive,R1_aggressive,3,60,12.5294,10.8415,0.520531,0.513693,-17.7765,23,10,13,1125294.08
0.70,A4_xconservative,R3_conservative,5,90,12.3293,10.6697,0.520441,0.519656,-16.8609,10,2,8,1123293.45
0.40,A1_aggressive,R4_xconservative,5,60,12.3920,10.7235,0.520261,0.519982,-17.7765,19,9,10,1123920.30
0.50,A6_wide,R5_narrow,7,60,12.4946,10.8116,0.520259,0.527367,-17.7765,19,9,10,1124945.72
0.70,A4_xconservative,R2_standard,3,90,12.2895,10.6355,0.520232,0.515379,-16.8928,12,3,9,1122894.92
0.50,A6_wide,R3_conservative,7,60,12.4978,10.8144,0.520001,0.528081,-17.7765,19,9,10,1124978.16
0.30,A5_narrow,R4_xconservative,3,60,12.3009,10.6452,0.518599,0.515994,-17.7765,18,7,11,1123008.91
0.70,A3_conservative,R3_conservative,7,90,12.2560,10.6067,0.517754,0.520550,-17.1397,9,2,7,1122559.75
0.60,A6_wide,R5_narrow,7,60,12.5726,10.8786,0.517744,0.525542,-17.7765,19,9,10,1125725.62
0.70,A6_wide,R1_aggressive,7,60,12.7090,10.9958,0.517537,0.524401,-18.0713,21,9,12,1127089.68
0.60,A6_wide,R3_conservative,7,60,12.5762,10.8817,0.517318,0.527974,-17.7765,19,9,10,1125761.87
0.70,A2_standard,R2_standard,5,90,12.5966,10.8992,0.516467,0.513912,-18.0337,9,2,7,1125965.90
0.70,A5_narrow,R2_standard,5,90,12.5966,10.8992,0.516467,0.513912,-18.0337,9,2,7,1125965.90
0.50,A1_aggressive,R4_xconservative,5,60,12.4113,10.7401,0.516446,0.523073,-17.7765,19,9,10,1124113.15
0.60,A6_wide,R1_aggressive,7,60,12.4999,10.8162,0.516425,0.518086,-17.7765,21,9,12,1124999.31
0.70,A3_conservative,R2_standard,7,90,12.1806,10.5419,0.516258,0.516402,-17.1397,8,2,6,1121805.83
0.50,A5_narrow,R4_xconservative,5,60,12.3832,10.7159,0.515484,0.521100,-17.7765,15,6,9,1123831.79
0.70,A6_wide,R5_narrow,3,60,12.7134,10.9996,0.515475,0.521646,-18.0578,22,10,12,1127134.39
0.40,A4_xconservative,R4_xconservative,3,90,11.2150,9.7117,0.515427,0.500620,-15.7106,9,3,6,1112149.57
0.50,A1_aggressive,R5_narrow,3,60,12.4042,10.7340,0.515260,0.524155,-17.7765,22,10,12,1124041.92
0.60,A1_aggressive,R5_narrow,7,90,12.3883,10.7203,0.515216,0.502853,-17.7765,13,4,9,1123882.68
0.60,A6_wide,R5_narrow,7,90,12.3883,10.7203,0.515216,0.502853,-17.7765,13,4,9,1123882.68
0.30,A1_aggressive,R5_narrow,7,60,12.1002,10.4728,0.514547,0.507716,-17.7765,19,9,10,1121002.16
0.30,A1_aggressive,R3_conservative,7,60,12.1024,10.4747,0.514539,0.509573,-17.7765,19,9,10,1121023.86
0.70,A6_wide,R5_narrow,7,60,12.6464,10.9420,0.514473,0.524261,-18.0710,19,9,10,1126463.59
0.50,A6_wide,R1_aggressive,7,60,12.2876,10.6338,0.514420,0.511104,-17.7765,21,9,12,1122875.60
0.60,A1_aggressive,R1_aggressive,3,60,12.4669,10.7878,0.513919,0.511611,-17.8821,23,10,13,1124668.91
0.70,A6_wide,R3_conservative,7,60,12.6503,10.9453,0.513867,0.525325,-17.8878,19,9,10,1126502.75
0.60,A6_wide,R3_conservative,3,90,12.3764,10.7101,0.513856,0.505904,-17.7765,16,5,11,1123763.50
0.40,A6_wide,R4_xconservative,7,60,12.1711,10.5337,0.513089,0.513529,-17.7765,19,9,10,1121711.20
0.70,A6_wide,R6_wide,7,60,12.5688,10.8754,0.512733,0.516168,-18.0741,21,9,12,1125688.05
0.40,A5_narrow,R3_conservative,7,60,12.1573,10.5219,0.512326,0.518834,-17.7765,15,6,9,1121573.37
0.40,A5_narrow,R4_xconservative,3,60,12.1994,10.5580,0.512239,0.509001,-17.7765,18,7,11,1121993.63
0.40,A5_narrow,R1_aggressive,7,60,12.1134,10.4841,0.511834,0.506614,-17.7765,16,6,10,1121133.52
